page,date,clicks,impr,pos
/blog/traffic-tickets-and-car-accident-claims/,2026-08-13,0,43,18.65
/blog/traffic-tickets-and-car-accident-claims/,2026-08-14,0,38,5.08
/blog/traffic-tickets-and-car-accident-claims/,2026-08-15,0,21,8.05
/blog/traffic-tickets-and-car-accident-claims/,2026-08-16,0,23,17.22
/blog/traffic-tickets-and-car-accident-claims/,2026-08-17,0,25,16
/blog/traffic-tickets-and-car-accident-claims/,2026-08-18,0,29,9
/blog/traffic-tickets-and-car-accident-claims/,2026-08-19,0,20,16.5
/blog/traffic-tickets-and-car-accident-claims/,2026-08-20,0,19,13.32
/blog/traffic-tickets-and-car-accident-claims/,2026-08-21,0,24,34.46
/blog/traffic-tickets-and-car-accident-claims/,2026-08-22,0,3,8.67
/blog/traffic-tickets-and-car-accident-claims/,2026-08-23,0,25,21.92
/blog/traffic-tickets-and-car-accident-claims/,2026-08-24,0,10,34.3
/blog/traffic-tickets-and-car-accident-claims/,2026-08-25,0,20,32.7
/blog/traffic-tickets-and-car-accident-claims/,2026-08-26,0,12,41.17
/blog/traffic-tickets-and-car-accident-claims/,2026-08-27,0,25,31.56
/blog/traffic-tickets-and-car-accident-claims/,2026-08-28,0,21,27.14
/blog/traffic-tickets-and-car-accident-claims/,2026-08-29,0,8,28.12
/blog/traffic-tickets-and-car-accident-claims/,2026-08-30,0,15,44.53
/blog/traffic-tickets-and-car-accident-claims/,2026-08-31,0,26,21.31
/blog/traffic-tickets-and-car-accident-claims/,2026-09-01,1,28,8.07
/blog/traffic-tickets-and-car-accident-claims/,2026-09-02,0,27,11.81
/blog/traffic-tickets-and-car-accident-claims/,2026-09-03,0,28,20.5
/blog/traffic-tickets-and-car-accident-claims/,2026-09-04,0,19,13.32
/blog/traffic-tickets-and-car-accident-claims/,2026-09-05,0,11,6.82
/blog/traffic-tickets-and-car-accident-claims/,2026-09-06,0,13,25.31
/blog/traffic-tickets-and-car-accident-claims/,2026-09-07,0,11,17.64
/blog/traffic-tickets-and-car-accident-claims/,2026-09-08,0,15,6.73
/blog/traffic-tickets-and-car-accident-claims/,2026-09-09,1,19,7.95
/blog/traffic-tickets-and-car-accident-claims/,2026-09-10,1,29,27.07
/blog/traffic-tickets-and-car-accident-claims/,2026-09-11,1,12,5
/blog/traffic-tickets-and-car-accident-claims/,2026-09-12,0,29,12.72
/blog/traffic-tickets-and-car-accident-claims/,2026-09-13,1,28,14.93
/blog/traffic-tickets-and-car-accident-claims/,2026-09-14,0,38,8.34
/blog/traffic-tickets-and-car-accident-claims/,2026-09-15,1,38,7.21
/blog/traffic-tickets-and-car-accident-claims/,2026-09-16,0,38,9.53
/blog/traffic-tickets-and-car-accident-claims/,2026-09-17,0,45,14.6
/blog/traffic-tickets-and-car-accident-claims/,2026-09-18,0,31,7.48
/blog/traffic-tickets-and-car-accident-claims/,2026-09-19,0,21,8.52
/blog/traffic-tickets-and-car-accident-claims/,2026-09-20,0,22,12.41
/blog/traffic-tickets-and-car-accident-claims/,2026-09-21,0,25,7.4
/blog/value-of-pain-and-suffering/,2026-07-20,0,40,26.3
/blog/value-of-pain-and-suffering/,2026-07-21,0,34,20.47
/blog/value-of-pain-and-suffering/,2026-07-22,0,42,19.31
/blog/value-of-pain-and-suffering/,2026-07-23,0,25,26.76
/blog/value-of-pain-and-suffering/,2026-07-24,0,32,31.53
/blog/value-of-pain-and-suffering/,2026-07-25,0,17,23.47
/blog/value-of-pain-and-suffering/,2026-07-26,0,37,24.78
/blog/value-of-pain-and-suffering/,2026-07-27,0,61,26.13
/blog/value-of-pain-and-suffering/,2026-07-28,0,54,26.09
/blog/value-of-pain-and-suffering/,2026-07-29,0,48,20.33
/blog/value-of-pain-and-suffering/,2026-07-30,0,56,24.5
/blog/value-of-pain-and-suffering/,2026-07-31,0,66,21.73
/blog/value-of-pain-and-suffering/,2026-08-01,0,50,23.88
/blog/value-of-pain-and-suffering/,2026-08-02,0,35,26.74
/blog/value-of-pain-and-suffering/,2026-08-03,0,42,22.86
/blog/value-of-pain-and-suffering/,2026-08-04,0,44,16
/blog/value-of-pain-and-suffering/,2026-08-05,0,62,24.37
/blog/value-of-pain-and-suffering/,2026-08-06,0,55,18.69
/blog/value-of-pain-and-suffering/,2026-08-07,0,43,19.6
/blog/value-of-pain-and-suffering/,2026-08-08,0,63,20.11
/blog/value-of-pain-and-suffering/,2026-08-09,0,53,23.11
/blog/value-of-pain-and-suffering/,2026-08-10,0,93,20.85
/blog/value-of-pain-and-suffering/,2026-08-11,0,97,19.43
/blog/value-of-pain-and-suffering/,2026-08-12,0,138,22.21
/blog/value-of-pain-and-suffering/,2026-08-13,0,86,23.91
/blog/value-of-pain-and-suffering/,2026-08-14,0,51,19.86
/blog/value-of-pain-and-suffering/,2026-08-15,0,34,33.12
/blog/value-of-pain-and-suffering/,2026-08-16,0,40,27.57
/blog/value-of-pain-and-suffering/,2026-08-17,0,67,29.07
/blog/value-of-pain-and-suffering/,2026-08-18,0,84,26.08
/blog/value-of-pain-and-suffering/,2026-08-19,0,66,26.89
/blog/value-of-pain-and-suffering/,2026-08-20,0,91,29.25
/blog/value-of-pain-and-suffering/,2026-08-21,0,55,28.95
/blog/value-of-pain-and-suffering/,2026-08-22,0,63,33.54
/blog/value-of-pain-and-suffering/,2026-08-23,0,63,36.43
/blog/value-of-pain-and-suffering/,2026-08-24,0,74,35.82
/blog/value-of-pain-and-suffering/,2026-08-25,0,62,31.56
/blog/value-of-pain-and-suffering/,2026-08-26,0,70,34
/blog/value-of-pain-and-suffering/,2026-08-27,0,68,30.53
/blog/value-of-pain-and-suffering/,2026-08-28,0,44,25.52
/blog/value-of-pain-and-suffering/,2026-08-29,0,28,36.64
/blog/value-of-pain-and-suffering/,2026-08-30,1,34,34.09
/blog/value-of-pain-and-suffering/,2026-08-31,0,30,35.17
/blog/value-of-pain-and-suffering/,2026-09-01,0,40,28.98
/blog/value-of-pain-and-suffering/,2026-09-02,0,31,20.29
/blog/value-of-pain-and-suffering/,2026-09-03,0,44,23.34
/blog/value-of-pain-and-suffering/,2026-09-04,0,40,23.5
/blog/value-of-pain-and-suffering/,2026-09-05,0,27,22.26
/blog/value-of-pain-and-suffering/,2026-09-06,0,32,25.25
/blog/value-of-pain-and-suffering/,2026-09-07,0,36,24.31
/blog/value-of-pain-and-suffering/,2026-09-08,0,36,22.81
/blog/value-of-pain-and-suffering/,2026-09-09,0,49,21.78
/blog/value-of-pain-and-suffering/,2026-09-10,0,60,18.37
/blog/value-of-pain-and-suffering/,2026-09-11,0,93,21.4
/blog/value-of-pain-and-suffering/,2026-09-12,0,72,21.65
/blog/value-of-pain-and-suffering/,2026-09-13,0,66,22.08
/blog/value-of-pain-and-suffering/,2026-09-14,0,131,21.85
/blog/value-of-pain-and-suffering/,2026-09-15,0,120,21.77
/blog/value-of-pain-and-suffering/,2026-09-16,0,61,20.74
/blog/value-of-pain-and-suffering/,2026-09-17,0,61,20.15
/blog/value-of-pain-and-suffering/,2026-09-18,0,70,18.41
/blog/value-of-pain-and-suffering/,2026-09-19,0,55,18.8
/blog/value-of-pain-and-suffering/,2026-09-20,0,59,19.42
/blog/value-of-pain-and-suffering/,2026-09-21,0,49,19.2
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-20,0,11,23.82
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-21,0,14,23
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-22,0,13,13.85
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-23,0,9,14.22
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-24,0,23,12.83
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-25,0,25,12.64
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-26,1,27,11.63
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-27,1,20,15.35
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-28,1,27,17.22
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-29,0,31,14.9
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-30,0,24,12.29
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-07-31,0,36,20.61
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-01,0,20,16.75
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-02,0,29,9.24
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-03,0,19,6.84
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-04,2,28,11.57
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-05,1,28,10.07
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-06,1,49,13.06
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-07,0,27,8.15
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-08,0,23,7.65
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-09,0,23,10.17
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-10,1,26,9.12
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-11,0,51,9.75
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-12,0,44,8.3
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-13,0,35,8.43
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-14,0,25,6.92
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-15,0,14,13.43
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-16,0,20,9.7
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-17,0,35,8.29
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-18,1,31,7.61
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-19,0,27,6.22
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-20,0,24,5.71
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-21,1,20,7.45
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-22,0,15,7.2
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-23,0,24,6.08
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-24,0,36,5.97
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-25,0,32,11.59
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-26,0,20,7.95
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-27,0,14,9.36
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-28,0,24,8
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-29,0,15,9
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-30,0,16,10.69
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-08-31,1,19,10.16
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-01,0,25,11.08
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-02,0,22,7.73
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-03,0,11,11.91
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-04,0,14,7.29
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-05,0,6,12
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-06,0,24,9.04
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-07,1,10,12.4
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-08,0,13,15.38
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-09,0,13,10.92
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-10,0,20,8.95
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-11,0,6,8.33
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-12,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-13,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-14,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-15,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-16,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-17,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-18,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-19,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-20,0,0,0
/practice-areas/dog-bite-lawyers/dog-on-dog-attack/,2026-09-21,0,0,0
/resources/south-carolina-car-seat-laws/,2026-07-20,0,31,10
/resources/south-carolina-car-seat-laws/,2026-07-21,0,77,9.18
/resources/south-carolina-car-seat-laws/,2026-07-22,0,114,9.18
/resources/south-carolina-car-seat-laws/,2026-07-23,0,86,8.97
/resources/south-carolina-car-seat-laws/,2026-07-24,0,83,8.92
/resources/south-carolina-car-seat-laws/,2026-07-25,0,131,9.27
/resources/south-carolina-car-seat-laws/,2026-07-26,0,114,9.39
/resources/south-carolina-car-seat-laws/,2026-07-27,0,83,9.49
/resources/south-carolina-car-seat-laws/,2026-07-28,0,87,9.78
/resources/south-carolina-car-seat-laws/,2026-07-29,0,90,8.57
/resources/south-carolina-car-seat-laws/,2026-07-30,10,691,7.65
/resources/south-carolina-car-seat-laws/,2026-07-31,79,7640,7.46
/resources/south-carolina-car-seat-laws/,2026-08-01,20,2759,8.32
/resources/south-carolina-car-seat-laws/,2026-08-02,12,1395,8.46
/resources/south-carolina-car-seat-laws/,2026-08-03,2,790,8.55
/resources/south-carolina-car-seat-laws/,2026-08-04,3,434,8.87
/resources/south-carolina-car-seat-laws/,2026-08-05,0,364,8.36
/resources/south-carolina-car-seat-laws/,2026-08-06,1,317,8.52
/resources/south-carolina-car-seat-laws/,2026-08-07,0,234,8.77
/resources/south-carolina-car-seat-laws/,2026-08-08,2,233,8.84
/resources/south-carolina-car-seat-laws/,2026-08-09,2,236,8.9
/resources/south-carolina-car-seat-laws/,2026-08-10,0,167,8.74
/resources/south-carolina-car-seat-laws/,2026-08-11,0,119,8.85
/resources/south-carolina-car-seat-laws/,2026-08-12,0,114,9.52
/resources/south-carolina-car-seat-laws/,2026-08-13,1,108,9.66
/resources/south-carolina-car-seat-laws/,2026-08-14,0,108,8.51
/resources/south-carolina-car-seat-laws/,2026-08-15,0,134,9.32
/resources/south-carolina-car-seat-laws/,2026-08-16,0,103,9.01
/resources/south-carolina-car-seat-laws/,2026-08-17,0,93,8.7
/resources/south-carolina-car-seat-laws/,2026-08-18,1,96,8.24
/resources/south-carolina-car-seat-laws/,2026-08-19,1,122,8.57
/resources/south-carolina-car-seat-laws/,2026-08-20,0,96,9.09
/resources/south-carolina-car-seat-laws/,2026-08-21,1,111,8.86
/resources/south-carolina-car-seat-laws/,2026-08-22,0,284,7.29
/resources/south-carolina-car-seat-laws/,2026-08-23,1,476,7.24
/resources/south-carolina-car-seat-laws/,2026-08-24,1,395,7.75
/resources/south-carolina-car-seat-laws/,2026-08-25,0,385,8.08
/resources/south-carolina-car-seat-laws/,2026-08-26,1,362,7.46
/resources/south-carolina-car-seat-laws/,2026-08-27,0,363,7.29
/resources/south-carolina-car-seat-laws/,2026-08-28,2,400,7.35
/resources/south-carolina-car-seat-laws/,2026-08-29,0,450,7.67
/resources/south-carolina-car-seat-laws/,2026-08-30,2,417,7.45
/resources/south-carolina-car-seat-laws/,2026-08-31,0,333,7.65
/resources/south-carolina-car-seat-laws/,2026-09-01,0,359,7.28
/resources/south-carolina-car-seat-laws/,2026-09-02,1,388,7.36
/resources/south-carolina-car-seat-laws/,2026-09-03,3,406,7.06
/resources/south-carolina-car-seat-laws/,2026-09-04,1,463,6.98
/resources/south-carolina-car-seat-laws/,2026-09-05,0,468,7.28
/resources/south-carolina-car-seat-laws/,2026-09-06,3,488,6.89
/resources/south-carolina-car-seat-laws/,2026-09-07,1,546,7.18
/resources/south-carolina-car-seat-laws/,2026-09-08,2,621,6.86
/resources/south-carolina-car-seat-laws/,2026-09-09,4,887,6.56
/resources/south-carolina-car-seat-laws/,2026-09-10,3,707,6.56
/resources/south-carolina-car-seat-laws/,2026-09-11,2,662,6.77
/resources/south-carolina-car-seat-laws/,2026-09-12,4,630,6.89
/resources/south-carolina-car-seat-laws/,2026-09-13,2,609,6.71
/resources/south-carolina-car-seat-laws/,2026-09-14,2,506,6.75
/resources/south-carolina-car-seat-laws/,2026-09-15,1,519,6.68
/resources/south-carolina-car-seat-laws/,2026-09-16,3,502,6.48
/resources/south-carolina-car-seat-laws/,2026-09-17,2,578,6.65
/resources/south-carolina-car-seat-laws/,2026-09-18,10,781,6.5
/resources/south-carolina-car-seat-laws/,2026-09-19,5,624,6.53
/resources/south-carolina-car-seat-laws/,2026-09-20,3,524,6.64
/resources/south-carolina-car-seat-laws/,2026-09-21,2,545,7.2
